Games	Wins	Winning percent
45665	19956	0.437009
45666	19957	0.437021
45667	19958	0.437033
45668	19958	0.437024
45669	19959	0.437036
45670	19960	0.437048
45671	19961	0.437061
45672	19961	0.437051
45673	19961	0.437042
45674	19961	0.437032
45675	19961	0.437022
45676	19962	0.437035
45677	19963	0.437047
45678	19963	0.437038
45679	19964	0.43705
45680	19964	0.43704
45681	19964	0.437031
45682	19965	0.437043
45683	19965	0.437033
45684	19966	0.437046
45685	19966	0.437036
45686	19967	0.437049
45687	19967	0.437039
45688	19968	0.437051
45689	19968	0.437042
45690	19969	0.437054
45691	19969	0.437045
45692	19970	0.437057
45693	19970	0.437047
45694	19970	0.437038
45695	19970	0.437028
45696	19971	0.43704
45697	19972	0.437053
45698	19973	0.437065
45699	19973	0.437056
45700	19973	0.437046
45701	19973	0.437036
45702	19974	0.437049
45703	19975	0.437061
45704	19975	0.437051
45705	19976	0.437064
45706	19976	0.437054
45707	19977	0.437067
45708	19978	0.437079
45709	19979	0.437091
45710	19979	0.437082
45711	19980	0.437094
45712	19980	0.437084
45713	19980	0.437075
45714	19980	0.437065
45715	19981	0.437078
45716	19981	0.437068
45717	19981	0.437058
45718	19981	0.437049
45719	19981	0.437039
45720	19982	0.437052
45721	19983	0.437064
45722	19984	0.437076
45723	19984	0.437067
45724	19985	0.437079
45725	19985	0.437069
45726	19985	0.43706
45727	19986	0.437072
45728	19987	0.437084
45729	19987	0.437075
45730	19987	0.437065
45731	19988	0.437078
45732	19989	0.43709
45733	19990	0.437102
45734	19990	0.437093
45735	19990	0.437083
45736	19990	0.437074
45737	19991	0.437086
45738	19991	0.437076
45739	19991	0.437067
45740	19992	0.437079
45741	19992	0.43707
45742	19993	0.437082
45743	19994	0.437094
45744	19995	0.437107
45745	19995	0.437097
45746	19996	0.437109
45747	19996	0.4371
45748	19997	0.437112
45749	19998	0.437124
45750	19999	0.437137
45751	20000	0.437149
45752	20000	0.437139
45753	20000	0.43713
45754	20000	0.43712
45755	20001	0.437133
45756	20002	0.437145
45757	20002	0.437135
45758	20002	0.437126
45759	20002	0.437116
45760	20003	0.437128
45761	20004	0.437141
45762	20004	0.437131
45763	20005	0.437144
45764	20005	0.437134
45765	20005	0.437124
45766	20006	0.437137
45767	20007	0.437149
45768	20007	0.437139
45769	20008	0.437152
45770	20009	0.437164
45771	20010	0.437176
45772	20011	0.437189
45773	20011	0.437179
45774	20011	0.43717
45775	20011	0.43716
45776	20012	0.437172
45777	20013	0.437185
45778	20013	0.437175
45779	20013	0.437165
45780	20014	0.437178
45781	20015	0.43719
45782	20016	0.437202
45783	20017	0.437215
45784	20018	0.437227
45785	20019	0.437239
45786	20020	0.437252
45787	20020	0.437242
45788	20020	0.437232
45789	20021	0.437245
45790	20021	0.437235
45791	20021	0.437226
45792	20022	0.437238
45793	20023	0.43725
45794	20024	0.437263
45795	20024	0.437253
45796	20024	0.437243
45797	20025	0.437256
45798	20025	0.437246
45799	20025	0.437237
45800	20026	0.437249
45801	20027	0.437261
45802	20028	0.437273
45803	20029	0.437286
45804	20029	0.437276
45805	20029	0.437267
45806	20029	0.437257
45807	20029	0.437248
45808	20029	0.437238
45809	20029	0.437229
45810	20030	0.437241
45811	20031	0.437253
45812	20032	0.437265
45813	20032	0.437256
45814	20032	0.437246
45815	20032	0.437237
45816	20032	0.437227
45817	20032	0.437218
45818	20032	0.437208
45819	20032	0.437199
45820	20033	0.437211
45821	20034	0.437223
45822	20034	0.437214
45823	20035	0.437226
45824	20036	0.437238
45825	20036	0.437229
45826	20036	0.437219
45827	20037	0.437231
45828	20038	0.437244
45829	20039	0.437256
45830	20039	0.437246
45831	20040	0.437259
45832	20041	0.437271
45833	20042	0.437283
45834	20043	0.437295
45835	20044	0.437308
45836	20044	0.437298
45837	20044	0.437289
45838	20045	0.437301
45839	20045	0.437291
45840	20046	0.437304
45841	20047	0.437316
45842	20047	0.437306
45843	20047	0.437297
45844	20047	0.437287
45845	20047	0.437278
45846	20047	0.437268
45847	20048	0.437281
45848	20049	0.437293
45849	20050	0.437305
45850	20051	0.437317
45851	20051	0.437308
45852	20051	0.437298
45853	20052	0.437311
45854	20052	0.437301
45855	20053	0.437313
45856	20054	0.437326
45857	20054	0.437316
45858	20054	0.437306
45859	20055	0.437319
45860	20056	0.437331
45861	20056	0.437321
45862	20057	0.437334
45863	20058	0.437346
45864	20058	0.437336
45865	20059	0.437349
45866	20060	0.437361
45867	20060	0.437351
45868	20060	0.437342
45869	20061	0.437354
45870	20061	0.437345
45871	20062	0.437357
45872	20063	0.437369
45873	20063	0.43736
45874	20064	0.437372
45875	20064	0.437362
45876	20065	0.437375
45877	20065	0.437365
45878	20065	0.437356
45879	20065	0.437346
45880	20066	0.437358
45881	20067	0.437371
45882	20068	0.437383
45883	20069	0.437395
45884	20069	0.437386
45885	20069	0.437376
45886	20069	0.437367
45887	20070	0.437379
45888	20071	0.437391
45889	20071	0.437382
45890	20072	0.437394
45891	20073	0.437406
45892	20073	0.437396
45893	20073	0.437387
45894	20073	0.437377
45895	20074	0.43739
45896	20075	0.437402
45897	20075	0.437392
45898	20076	0.437405
45899	20076	0.437395
45900	20076	0.437386
45901	20076	0.437376
45902	20076	0.437367
45903	20076	0.437357
45904	20076	0.437348
45905	20077	0.43736
45906	20077	0.43735
45907	20077	0.437341
45908	20077	0.437331
45909	20077	0.437322
45910	20077	0.437312
45911	20078	0.437324
45912	20078	0.437315
45913	20079	0.437327
45914	20080	0.437339
45915	20080	0.43733
45916	20081	0.437342
45917	20081	0.437333
45918	20081	0.437323
45919	20082	0.437335
45920	20083	0.437348
45921	20083	0.437338
45922	20083	0.437329
45923	20083	0.437319
45924	20084	0.437331
45925	20084	0.437322
45926	20085	0.437334
45927	20086	0.437346
45928	20086	0.437337
45929	20087	0.437349
45930	20087	0.437339
45931	20087	0.43733
45932	20088	0.437342
45933	20089	0.437354
45934	20089	0.437345
45935	20089	0.437335
45936	20089	0.437326
45937	20089	0.437316
45938	20090	0.437329
45939	20090	0.437319
45940	20090	0.43731
45941	20090	0.4373
45942	20090	0.43729
45943	20091	0.437303
45944	20092	0.437315
45945	20093	0.437327
45946	20093	0.437318
45947	20094	0.43733
45948	20095	0.437342
45949	20096	0.437354
45950	20097	0.437367
45951	20098	0.437379
45952	20099	0.437391
45953	20099	0.437382
45954	20099	0.437372
45955	20099	0.437363
45956	20100	0.437375
45957	20101	0.437387
45958	20101	0.437378
45959	20102	0.43739
45960	20103	0.437402
45961	20104	0.437414
45962	20104	0.437405
45963	20105	0.437417
45964	20105	0.437408
45965	20106	0.43742
45966	20106	0.43741
45967	20106	0.437401
45968	20106	0.437391
45969	20107	0.437403
45970	20107	0.437394
45971	20108	0.437406
45972	20108	0.437397
45973	20108	0.437387
45974	20108	0.437378
45975	20108	0.437368
45976	20108	0.437359
45977	20108	0.437349
45978	20108	0.43734
45979	20108	0.43733
45980	20109	0.437342
45981	20109	0.437333
45982	20109	0.437323
45983	20109	0.437314
45984	20109	0.437304
45985	20109	0.437295
45986	20110	0.437307
45987	20110	0.437297
45988	20111	0.43731
45989	20112	0.437322
45990	20113	0.437334
45991	20114	0.437346
45992	20114	0.437337
45993	20114	0.437327
45994	20114	0.437318
45995	20114	0.437308
45996	20114	0.437299
45997	20114	0.437289
45998	20114	0.43728
45999	20115	0.437292
46000	20115	0.437283
46001	20115	0.437273
46002	20115	0.437264
46003	20115	0.437254
46004	20115	0.437245
46005	20115	0.437235
46006	20116	0.437247
46007	20116	0.437238
46008	20116	0.437228
46009	20116	0.437219
46010	20116	0.437209
46011	20116	0.4372
46012	20117	0.437212
46013	20118	0.437224
46014	20118	0.437215
46015	20118	0.437205
46016	20118	0.437196
46017	20118	0.437186
46018	20118	0.437177
46019	20119	0.437189
46020	20120	0.437201
46021	20121	0.437213
46022	20121	0.437204
46023	20121	0.437194
46024	20121	0.437185
46025	20122	0.437197
46026	20123	0.437209
46027	20124	0.437222
46028	20125	0.437234
46029	20126	0.437246
46030	20127	0.437258
46031	20128	0.437271
46032	20128	0.437261
46033	20129	0.437273
46034	20130	0.437285
46035	20130	0.437276
46036	20130	0.437266
46037	20130	0.437257
46038	20130	0.437247
46039	20131	0.43726
46040	20131	0.43725
46041	20132	0.437262
46042	20133	0.437275
46043	20133	0.437265
46044	20134	0.437277
46045	20134	0.437268
46046	20134	0.437258
46047	20134	0.437249
46048	20135	0.437261
46049	20136	0.437273
46050	20136	0.437264
46051	20136	0.437254
46052	20136	0.437245
46053	20137	0.437257
46054	20137	0.437248
46055	20138	0.43726
46056	20139	0.437272
46057	20140	0.437284
46058	20140	0.437275
46059	20141	0.437287
46060	20141	0.437277
46061	20141	0.437268
46062	20142	0.43728
46063	20142	0.437271
46064	20142	0.437261
46065	20142	0.437252
46066	20142	0.437242
46067	20142	0.437233
46068	20143	0.437245
46069	20143	0.437235
46070	20144	0.437248
46071	20144	0.437238
46072	20144	0.437229
46073	20144	0.437219
46074	20144	0.43721
46075	20144	0.4372
46076	20145	0.437212
46077	20146	0.437225
46078	20146	0.437215
46079	20147	0.437227
46080	20148	0.43724
46081	20148	0.43723
46082	20148	0.437221
46083	20149	0.437233
46084	20149	0.437223
46085	20149	0.437214
46086	20150	0.437226
46087	20151	0.437238
46088	20152	0.43725
46089	20153	0.437263
46090	20153	0.437253
46091	20154	0.437265
46092	20155	0.437278
46093	20155	0.437268
46094	20155	0.437259
46095	20156	0.437271
46096	20157	0.437283
46097	20157	0.437274
46098	20158	0.437286
46099	20159	0.437298
46100	20159	0.437288
46101	20159	0.437279
46102	20160	0.437291
46103	20160	0.437282
46104	20161	0.437294
46105	20161	0.437284
46106	20162	0.437297
46107	20163	0.437309
46108	20164	0.437321
46109	20164	0.437312
46110	20165	0.437324
46111	20165	0.437314
46112	20166	0.437327
46113	20166	0.437317
46114	20167	0.437329
46115	20167	0.43732
46116	20168	0.437332
46117	20168	0.437322
46118	20168	0.437313
46119	20168	0.437303
46120	20168	0.437294
46121	20168	0.437285
46122	20169	0.437297
46123	20169	0.437287
46124	20169	0.437278
46125	20170	0.43729
46126	20171	0.437302
46127	20172	0.437314
46128	20172	0.437305
46129	20172	0.437295
46130	20172	0.437286
46131	20172	0.437276
46132	20172	0.437267
46133	20173	0.437279
46134	20173	0.43727
46135	20173	0.43726
46136	20173	0.437251
46137	20173	0.437241
46138	20173	0.437232
46139	20173	0.437222
46140	20173	0.437213
46141	20174	0.437225
46142	20174	0.437216
46143	20175	0.437228
46144	20176	0.43724
46145	20176	0.43723
46146	20176	0.437221
46147	20176	0.437212
46148	20176	0.437202
46149	20176	0.437193
46150	20176	0.437183
46151	20177	0.437195
46152	20178	0.437207
46153	20178	0.437198
46154	20178	0.437189
46155	20179	0.437201
46156	20180	0.437213
46157	20180	0.437203
46158	20180	0.437194
46159	20180	0.437185
46160	20180	0.437175
46161	20180	0.437166
46162	20181	0.437178
46163	20182	0.43719
46164	20183	0.437202
46165	20184	0.437214
46166	20184	0.437205
46167	20184	0.437195
46168	20184	0.437186
46169	20184	0.437176
46170	20185	0.437189
46171	20186	0.437201
46172	20186	0.437191
46173	20187	0.437204
46174	20187	0.437194
46175	20188	0.437206
46176	20188	0.437197
46177	20189	0.437209
46178	20190	0.437221
46179	20191	0.437233
46180	20192	0.437246
46181	20193	0.437258
46182	20193	0.437248
46183	20193	0.437239
46184	20193	0.437229
46185	20193	0.43722
46186	20193	0.43721
46187	20193	0.437201
46188	20193	0.437191
46189	20194	0.437204
46190	20194	0.437194
46191	20194	0.437185
46192	20194	0.437175
46193	20194	0.437166
46194	20195	0.437178
46195	20196	0.43719
46196	20197	0.437202
46197	20197	0.437193
46198	20198	0.437205
46199	20198	0.437196
46200	20198	0.437186
46201	20198	0.437177
46202	20199	0.437189
46203	20200	0.437201
46204	20201	0.437213
46205	20201	0.437204
46206	20201	0.437194
46207	20201	0.437185
46208	20201	0.437175
46209	20202	0.437188
46210	20203	0.4372
46211	20203	0.43719
46212	20203	0.437181
46213	20204	0.437193
46214	20204	0.437184
46215	20205	0.437196
46216	20206	0.437208
46217	20207	0.43722
46218	20207	0.437211
46219	20207	0.437201
46220	20208	0.437213
46221	20209	0.437225
46222	20209	0.437216
46223	20209	0.437207
46224	20210	0.437219
46225	20211	0.437231
46226	20212	0.437243
46227	20213	0.437255
46228	20214	0.437267
46229	20214	0.437258
46230	20214	0.437249
46231	20215	0.437261
46232	20216	0.437273
46233	20216	0.437263
46234	20216	0.437254
46235	20217	0.437266
46236	20217	0.437257
46237	20217	0.437247
46238	20218	0.437259
46239	20218	0.43725
46240	20218	0.43724
46241	20218	0.437231
46242	20219	0.437243
46243	20220	0.437255
46244	20221	0.437268
46245	20222	0.43728
46246	20222	0.43727
46247	20223	0.437282
46248	20224	0.437295
46249	20225	0.437307
46250	20226	0.437319
46251	20226	0.437309
46252	20226	0.4373
46253	20226	0.437291
46254	20226	0.437281
46255	20226	0.437272
46256	20226	0.437262
46257	20227	0.437274
46258	20228	0.437287
46259	20229	0.437299
46260	20229	0.437289
46261	20229	0.43728
46262	20230	0.437292
46263	20231	0.437304
46264	20232	0.437316
46265	20233	0.437328
46266	20233	0.437319
46267	20233	0.43731
46268	20233	0.4373
46269	20234	0.437312
46270	20234	0.437303
46271	20235	0.437315
46272	20236	0.437327
46273	20237	0.437339
46274	20237	0.43733
46275	20237	0.43732
46276	20238	0.437333
46277	20238	0.437323
46278	20238	0.437314
46279	20238	0.437304
46280	20239	0.437316
46281	20240	0.437328
46282	20241	0.437341
46283	20242	0.437353
46284	20243	0.437365
46285	20243	0.437356
46286	20243	0.437346
46287	20243	0.437337
46288	20244	0.437349
46289	20244	0.437339
46290	20244	0.43733
46291	20244	0.43732
46292	20245	0.437333
46293	20245	0.437323
46294	20246	0.437335
46295	20247	0.437347
46296	20247	0.437338
46297	20248	0.43735
46298	20249	0.437362
46299	20250	0.437374
46300	20250	0.437365
46301	20250	0.437356
46302	20250	0.437346
46303	20251	0.437358
46304	20252	0.43737
46305	20252	0.437361
46306	20252	0.437352
46307	20252	0.437342
46308	20252	0.437333
46309	20253	0.437345
46310	20253	0.437335
46311	20254	0.437348
46312	20254	0.437338
46313	20254	0.437329
46314	20255	0.437341
46315	20255	0.437331
46316	20255	0.437322
46317	20255	0.437312
46318	20256	0.437325
46319	20256	0.437315
46320	20256	0.437306
46321	20257	0.437318
46322	20257	0.437308
46323	20257	0.437299
46324	20258	0.437311
46325	20258	0.437302
46326	20258	0.437292
46327	20258	0.437283
46328	20258	0.437273
46329	20258	0.437264
46330	20258	0.437254
46331	20259	0.437267
46332	20259	0.437257
46333	20260	0.437269
46334	20260	0.43726
46335	20261	0.437272
46336	20261	0.437263
46337	20261	0.437253
46338	20261	0.437244
46339	20262	0.437256
46340	20262	0.437246
46341	20262	0.437237
46342	20263	0.437249
46343	20264	0.437261
46344	20265	0.437273
46345	20266	0.437286
46346	20266	0.437276
46347	20267	0.437288
46348	20267	0.437279
46349	20268	0.437291
46350	20268	0.437282
46351	20269	0.437294
46352	20270	0.437306
46353	20271	0.437318
46354	20272	0.43733
46355	20273	0.437342
46356	20274	0.437354
46357	20274	0.437345
46358	20274	0.437336
46359	20274	0.437326
46360	20275	0.437338
46361	20275	0.437329
46362	20275	0.437319
46363	20275	0.43731
46364	20275	0.437301
46365	20275	0.437291
46366	20276	0.437303
46367	20277	0.437315
46368	20278	0.437327
46369	20278	0.437318
46370	20279	0.43733
46371	20280	0.437342
46372	20280	0.437333
46373	20281	0.437345
46374	20282	0.437357
46375	20282	0.437348
46376	20282	0.437338
46377	20282	0.437329
46378	20283	0.437341
46379	20283	0.437332
46380	20283	0.437322
46381	20284	0.437334
46382	20284	0.437325
46383	20285	0.437337
46384	20285	0.437328
46385	20286	0.43734
46386	20287	0.437352
46387	20287	0.437342
46388	20288	0.437354
46389	20288	0.437345
46390	20288	0.437336
46391	20288	0.437326
46392	20288	0.437317
46393	20289	0.437329
46394	20289	0.437319
46395	20290	0.437332
46396	20291	0.437344
46397	20291	0.437334
46398	20291	0.437325
46399	20292	0.437337
46400	20293	0.437349
46401	20293	0.43734
46402	20294	0.437352
46403	20294	0.437342
46404	20295	0.437355
46405	20295	0.437345
46406	20295	0.437336
46407	20295	0.437326
46408	20295	0.437317
46409	20296	0.437329
46410	20296	0.43732
46411	20296	0.43731
46412	20297	0.437322
46413	20297	0.437313
46414	20297	0.437303
46415	20298	0.437316
46416	20299	0.437328
46417	20299	0.437318
46418	20299	0.437309
46419	20299	0.437299
46420	20299	0.43729
46421	20299	0.437281
46422	20299	0.437271
46423	20300	0.437283
46424	20301	0.437295
46425	20301	0.437286
46426	20301	0.437277
46427	20302	0.437289
46428	20303	0.437301
46429	20304	0.437313
46430	20305	0.437325
46431	20305	0.437316
46432	20305	0.437306
46433	20306	0.437318
46434	20307	0.43733
46435	20308	0.437343
46436	20308	0.437333
46437	20309	0.437345
46438	20309	0.437336
46439	20309	0.437326
46440	20310	0.437339
46441	20311	0.437351
46442	20311	0.437341
46443	20311	0.437332
46444	20311	0.437322
46445	20311	0.437313
46446	20312	0.437325
46447	20312	0.437316
46448	20313	0.437328
46449	20313	0.437318
46450	20314	0.43733
46451	20315	0.437343
46452	20316	0.437355
46453	20316	0.437345
46454	20316	0.437336
46455	20316	0.437326
46456	20316	0.437317
46457	20316	0.437308
46458	20316	0.437298
46459	20317	0.43731
46460	20317	0.437301
46461	20318	0.437313
46462	20318	0.437304
46463	20318	0.437294
46464	20318	0.437285
46465	20319	0.437297
46466	20319	0.437287
46467	20319	0.437278
46468	20320	0.43729
46469	20320	0.437281
46470	20320	0.437271
46471	20321	0.437283
46472	20321	0.437274
46473	20321	0.437265
46474	20322	0.437277
46475	20322	0.437267
46476	20323	0.437279
46477	20324	0.437292
46478	20324	0.437282
46479	20324	0.437273
46480	20325	0.437285
46481	20325	0.437275
46482	20326	0.437288
46483	20326	0.437278
46484	20326	0.437269
46485	20326	0.437259
46486	20327	0.437271
46487	20327	0.437262
46488	20327	0.437253
46489	20328	0.437265
46490	20329	0.437277
46491	20330	0.437289
46492	20330	0.43728
46493	20330	0.43727
46494	20330	0.437261
46495	20331	0.437273
46496	20332	0.437285
46497	20332	0.437276
46498	20332	0.437266
46499	20332	0.437257
46500	20333	0.437269
46501	20333	0.437259
46502	20334	0.437272
46503	20335	0.437284
46504	20336	0.437296
46505	20336	0.437286
46506	20337	0.437298
46507	20337	0.437289
46508	20338	0.437301
46509	20339	0.437313
46510	20339	0.437304
46511	20339	0.437294
46512	20339	0.437285
46513	20340	0.437297
46514	20341	0.437309
46515	20342	0.437321
46516	20343	0.437333
46517	20343	0.437324
46518	20343	0.437315
46519	20343	0.437305
46520	20343	0.437296
46521	20344	0.437308
46522	20344	0.437298
46523	20344	0.437289
46524	20345	0.437301
46525	20345	0.437292
46526	20346	0.437304
46527	20346	0.437294
46528	20346	0.437285
46529	20346	0.437276
46530	20347	0.437288
46531	20348	0.4373
46532	20349	0.437312
46533	20349	0.437303
46534	20349	0.437293
46535	20350	0.437305
46536	20350	0.437296
46537	20351	0.437308
46538	20351	0.437299
46539	20351	0.437289
46540	20352	0.437301
46541	20352	0.437292
46542	20353	0.437304
46543	20353	0.437295
46544	20354	0.437307
46545	20355	0.437319
46546	20355	0.437309
46547	20356	0.437321
46548	20356	0.437312
46549	20356	0.437303
46550	20356	0.437293
46551	20357	0.437305
46552	20357	0.437296
46553	20358	0.437308
46554	20359	0.43732
46555	20360	0.437332
46556	20361	0.437344
46557	20362	0.437356
46558	20362	0.437347
46559	20362	0.437338
46560	20362	0.437328
46561	20362	0.437319
46562	20362	0.437309
46563	20362	0.4373
46564	20363	0.437312
46565	20363	0.437303
46566	20363	0.437293
46567	20363	0.437284
46568	20363	0.437275
46569	20364	0.437287
46570	20364	0.437277
46571	20365	0.437289
46572	20365	0.43728
46573	20366	0.437292
46574	20367	0.437304
46575	20368	0.437316
46576	20368	0.437307
46577	20369	0.437319
46578	20369	0.437309
46579	20370	0.437322
46580	20370	0.437312
46581	20370	0.437303
46582	20371	0.437315
46583	20371	0.437305
46584	20372	0.437318
46585	20373	0.43733
46586	20373	0.43732
46587	20374	0.437332
46588	20374	0.437323
46589	20374	0.437314
46590	20374	0.437304
46591	20374	0.437295
46592	20375	0.437307
46593	20375	0.437297
46594	20375	0.437288
46595	20376	0.4373
46596	20377	0.437312
46597	20377	0.437303
46598	20377	0.437293
46599	20377	0.437284
46600	20378	0.437296
46601	20379	0.437308
46602	20379	0.437299
46603	20380	0.437311
46604	20380	0.437302
46605	20380	0.437292
46606	20381	0.437304
46607	20381	0.437295
46608	20382	0.437307
46609	20382	0.437298
46610	20383	0.43731
46611	20384	0.437322
46612	20385	0.437334
46613	20385	0.437324
46614	20385	0.437315
46615	20385	0.437306
46616	20386	0.437318
46617	20387	0.43733
46618	20388	0.437342
46619	20388	0.437332
46620	20389	0.437344
46621	20390	0.437357
46622	20391	0.437369
46623	20391	0.437359
46624	20392	0.437371
46625	20392	0.437362
46626	20393	0.437374
46627	20393	0.437365
46628	20393	0.437355
46629	20393	0.437346
46630	20393	0.437336
46631	20394	0.437349
46632	20394	0.437339
46633	20394	0.43733
46634	20395	0.437342
46635	20395	0.437332
46636	20395	0.437323
46637	20396	0.437335
46638	20397	0.437347
46639	20397	0.437338
46640	20398	0.43735
46641	20399	0.437362
46642	20399	0.437353
46643	20399	0.437343
46644	20399	0.437334
46645	20400	0.437346
46646	20400	0.437337
46647	20401	0.437349
46648	20401	0.437339
46649	20401	0.43733
46650	20401	0.43732
46651	20401	0.437311
46652	20401	0.437302
46653	20401	0.437292
46654	20401	0.437283
46655	20401	0.437274
46656	20402	0.437286
46657	20402	0.437276
46658	20402	0.437267
46659	20403	0.437279
46660	20403	0.43727
46661	20403	0.43726
46662	20403	0.437251
46663	20403	0.437241
46664	20403	0.437232
46665	20403	0.437223
46666	20403	0.437213
46667	20404	0.437225
46668	20405	0.437238
46669	20406	0.43725
46670	20407	0.437262
46671	20408	0.437274
46672	20408	0.437264
46673	20408	0.437255
46674	20409	0.437267
46675	20410	0.437279
46676	20410	0.43727
46677	20410	0.43726
46678	20410	0.437251
46679	20410	0.437242
46680	20410	0.437232
46681	20410	0.437223
46682	20410	0.437213
46683	20410	0.437204
46684	20411	0.437216
46685	20412	0.437228
46686	20413	0.43724
46687	20413	0.437231
46688	20413	0.437222
46689	20414	0.437234
46690	20415	0.437246
46691	20415	0.437236
46692	20415	0.437227
46693	20416	0.437239
46694	20416	0.43723
46695	20417	0.437242
46696	20418	0.437254
46697	20418	0.437244
46698	20418	0.437235
46699	20418	0.437226
46700	20419	0.437238
46701	20419	0.437228
46702	20419	0.437219
46703	20420	0.437231
46704	20421	0.437243
46705	20422	0.437255
46706	20423	0.437267
46707	20423	0.437258
46708	20423	0.437248
46709	20424	0.43726
46710	20424	0.437251
46711	20425	0.437263
46712	20426	0.437275
46713	20426	0.437266
46714	20426	0.437256
46715	20426	0.437247
46716	20426	0.437238
46717	20427	0.43725
46718	20427	0.43724
46719	20427	0.437231
46720	20428	0.437243
46721	20428	0.437234
46722	20429	0.437246
46723	20430	0.437258
46724	20430	0.437249
46725	20430	0.437239
46726	20431	0.437251
46727	20431	0.437242
46728	20431	0.437232
46729	20431	0.437223
46730	20431	0.437214
46731	20431	0.437204
46732	20432	0.437216
46733	20432	0.437207
46734	20433	0.437219
46735	20433	0.43721
46736	20433	0.4372
46737	20433	0.437191
46738	20433	0.437182
46739	20433	0.437172
46740	20434	0.437184
46741	20434	0.437175
46742	20434	0.437166
46743	20435	0.437178
46744	20436	0.43719
46745	20436	0.43718
46746	20437	0.437192
46747	20437	0.437183
46748	20438	0.437195
46749	20438	0.437186
46750	20438	0.437176
46751	20438	0.437167
46752	20438	0.437158
46753	20439	0.43717
46754	20440	0.437182
46755	20441	0.437194
46756	20441	0.437185
46757	20441	0.437175
46758	20442	0.437187
46759	20443	0.437199
46760	20443	0.43719
46761	20443	0.437181
46762	20443	0.437171
46763	20443	0.437162
46764	20443	0.437153
46765	20444	0.437165
46766	20444	0.437155
46767	20444	0.437146
46768	20445	0.437158
46769	20446	0.43717
46770	20446	0.437161
46771	20447	0.437173
46772	20447	0.437163
46773	20448	0.437175
46774	20449	0.437187
46775	20450	0.437199
46776	20451	0.437211
46777	20451	0.437202
46778	20451	0.437193
46779	20452	0.437205
46780	20452	0.437195
46781	20453	0.437207
46782	20453	0.437198
46783	20454	0.43721
46784	20454	0.437201
46785	20454	0.437191
46786	20454	0.437182
46787	20454	0.437173
46788	20455	0.437185
46789	20455	0.437175
46790	20456	0.437187
46791	20456	0.437178
46792	20456	0.437169
46793	20456	0.437159
46794	20456	0.43715
46795	20457	0.437162
46796	20457	0.437153
46797	20457	0.437143
46798	20458	0.437155
46799	20458	0.437146
46800	20458	0.437137
46801	20458	0.437127
46802	20458	0.437118
46803	20459	0.43713
46804	20459	0.437121
46805	20459	0.437111
46806	20460	0.437123
46807	20460	0.437114
46808	20461	0.437126
46809	20461	0.437117
46810	20461	0.437107
46811	20461	0.437098
46812	20462	0.43711
46813	20463	0.437122
46814	20463	0.437113
46815	20463	0.437103
46816	20464	0.437116
46817	20464	0.437106
46818	20465	0.437118
46819	20466	0.43713
46820	20466	0.437121
46821	20466	0.437112
46822	20466	0.437102
46823	20467	0.437114
46824	20467	0.437105
46825	20467	0.437096
46826	20467	0.437086
46827	20467	0.437077
46828	20467	0.437068
46829	20468	0.43708
46830	20469	0.437092
46831	20469	0.437082
46832	20469	0.437073
46833	20470	0.437085
46834	20471	0.437097
46835	20471	0.437088
46836	20472	0.4371
46837	20472	0.43709
46838	20473	0.437102
46839	20474	0.437114
46840	20474	0.437105
46841	20474	0.437096
46842	20475	0.437108
46843	20476	0.43712
46844	20476	0.43711
46845	20476	0.437101
46846	20477	0.437113
46847	20478	0.437125
46848	20478	0.437116
46849	20478	0.437106
46850	20478	0.437097
46851	20479	0.437109
46852	20479	0.4371
46853	20479	0.43709
46854	20479	0.437081
46855	20480	0.437093
46856	20480	0.437084
46857	20480	0.437075
46858	20481	0.437087
46859	20481	0.437077
46860	20481	0.437068
46861	20481	0.437059
46862	20481	0.437049
46863	20481	0.43704
46864	20481	0.437031
46865	20481	0.437021
46866	20482	0.437033
46867	20482	0.437024
46868	20482	0.437015
46869	20483	0.437027
46870	20484	0.437039
46871	20484	0.437029
46872	20485	0.437041
46873	20486	0.437053
46874	20486	0.437044
46875	20486	0.437035
46876	20486	0.437025
46877	20487	0.437037
46878	20487	0.437028
46879	20488	0.43704
46880	20488	0.437031
46881	20488	0.437021
46882	20488	0.437012
46883	20488	0.437003
46884	20489	0.437015
46885	20489	0.437005
46886	20489	0.436996
46887	20489	0.436987
46888	20489	0.436977
46889	20489	0.436968
46890	20490	0.43698
46891	20490	0.436971
46892	20490	0.436962
46893	20490	0.436952
46894	20490	0.436943
46895	20491	0.436955
46896	20491	0.436946
46897	20491	0.436936
46898	20492	0.436948
46899	20493	0.43696
46900	20494	0.436972
46901	20495	0.436984
46902	20495	0.436975
46903	20495	0.436966
46904	20495	0.436956
46905	20495	0.436947
46906	20495	0.436938
46907	20495	0.436928
46908	20496	0.43694
46909	20497	0.436952
46910	20497	0.436943
46911	20497	0.436934
46912	20497	0.436924
46913	20497	0.436915
46914	20497	0.436906
46915	20497	0.436897
46916	20498	0.436909
46917	20498	0.436899
46918	20498	0.43689
46919	20498	0.436881
46920	20498	0.436871
46921	20499	0.436883
46922	20500	0.436895
46923	20501	0.436907
46924	20502	0.436919
46925	20503	0.436931
46926	20503	0.436922
46927	20503	0.436913
46928	20503	0.436903
46929	20504	0.436915
46930	20504	0.436906
46931	20505	0.436918
46932	20506	0.43693
46933	20507	0.436942
46934	20508	0.436954
46935	20508	0.436945
